,travel time,distance,hour of day,living_street,motorway,motorway_link,primary,primary_link,residential,road,secondary,secondary_link,service,tertiary,track,trunk,trunk_link,unclassified,others
122,1164,19771.912000000004,1,0.0,0.0,0.0,17472.956000000006,603.291,603.573,0.0,0.0,0.0,0.0,1092.092,0.0,0.0,0.0,0.0,0.0
123,913,11457.013999999997,19,0.0,0.0,0.0,9206.024000000001,384.698,25.175,0.0,0.0,0.0,357.834,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
124,841,11538.117999999999,19,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,350.21700000000004,1053.6650000000002,0.0,0.0,0.0,102.52,0.0
125,1267,23846.475000000002,17,0.0,5082.995999999999,896.801,12072.876999999999,0.0,0.0,0.0,0.0,0.0,0.0,3960.528,0.0,1624.417,208.856,0.0,0.0
126,925,20002.657000000003,18,0.0,0.0,0.0,17472.956000000006,603.291,689.536,0.0,0.0,0.0,68.262,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
127,1389,20162.072999999997,20,0.0,0.0,0.0,17472.956000000006,603.291,1179.613,0.0,0.0,0.0,0.0,906.213,0.0,0.0,0.0,0.0,0.0
128,1276,21380.495,20,0.0,0.0,0.0,18838.966000000004,504.24199999999996,0.0,0.0,0.0,0.0,0.0,2037.287,0.0,0.0,0.0,0.0,0.0
129,1799,12654.560000000001,15,0.0,0.0,0.0,9653.427000000003,384.698,81.13600000000001,0.0,0.0,0.0,188.852,1130.185,0.0,0.0,0.0,1216.2619999999997,0.0
130,487,7406.364,9,0.0,0.0,0.0,6025.600999999999,0.0,0.0,0.0,0.0,0.0,0.0,1380.7630000000001,0.0,0.0,0.0,0.0,0.0
131,630,11334.506,19,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,188.852,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
132,555,11079.083,2,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,867.7860000000001,0.0,0.0,0.0,102.52,0.0
133,756,11405.728999999998,9,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,141.308,1130.185,0.0,0.0,0.0,102.52,0.0
134,758,11220.691,20,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
135,529,11222.715,23,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
136,1165,19934.395,1,0.0,0.0,0.0,17472.956000000006,603.291,689.536,0.0,0.0,0.0,0.0,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
137,1244,20162.072999999997,18,0.0,0.0,0.0,17472.956000000006,603.291,1179.613,0.0,0.0,0.0,0.0,906.213,0.0,0.0,0.0,0.0,0.0
138,1471,23262.573,19,0.0,0.0,0.0,19484.26000000001,603.291,2044.837,0.0,0.0,0.0,0.0,1130.185,0.0,0.0,0.0,0.0,0.0
139,985,11583.568,20,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,797.772,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
140,694,11208.460000000003,20,0.0,0.0,0.0,9565.882000000003,384.698,25.175,0.0,0.0,0.0,0.0,1130.185,0.0,0.0,0.0,102.52,0.0
141,963,11262.938000000002,19,0.0,0.0,0.0,9206.024000000001,384.698,81.13600000000001,0.0,0.0,0.0,434.895,1053.6650000000002,0.0,0.0,0.0,102.52,0.0
142,1989,11999.576,21,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,811.675,1053.6650000000002,0.0,0.0,0.0,102.52,0.0
143,807,11574.927,18,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,59.928000000000004,1380.7630000000001,0.0,0.0,0.0,102.52,0.0
144,1325,19934.173000000003,20,0.0,0.0,0.0,17472.956000000006,603.291,689.536,0.0,0.0,0.0,68.262,1100.128,0.0,0.0,0.0,0.0,0.0
145,754,11109.461,23,0.0,0.0,0.0,9252.991000000002,384.698,0.0,0.0,0.0,0.0,357.834,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
146,1060,21120.733,1,0.0,0.0,0.0,17549.082000000006,603.291,1527.692,0.0,0.0,0.0,0.0,1440.6680000000003,0.0,0.0,0.0,0.0,0.0
147,1967,11341.482,12,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1130.185,0.0,0.0,0.0,102.52,0.0
148,1315,19983.255000000005,17,0.0,0.0,0.0,17472.956000000006,603.291,738.3960000000001,0.0,0.0,0.0,0.0,1168.6119999999999,0.0,0.0,0.0,0.0,0.0
149,769,11079.083,21,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,867.7860000000001,0.0,0.0,0.0,102.52,0.0
150,943,11700.261,12,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,148.576,1417.449,0.0,0.0,0.0,102.52,0.0
151,654,11230.252,18,0.0,0.0,0.0,9612.849000000004,384.698,0.0,0.0,0.0,0.0,0.0,1130.185,0.0,0.0,0.0,102.52,0.0
152,780,11515.945000000002,21,0.0,0.0,0.0,9206.024000000001,384.698,334.143,0.0,0.0,0.0,434.895,1053.6650000000002,0.0,0.0,0.0,102.52,0.0
153,606,11089.693000000001,22,0.0,0.0,0.0,9565.882000000003,384.698,25.175,0.0,0.0,0.0,0.0,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
154,665,11341.482,18,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1130.185,0.0,0.0,0.0,102.52,0.0
155,1042,11222.715,23,0.0,0.0,0.0,9565.882000000003,384.698,81.13600000000001,0.0,0.0,0.0,77.061,1011.4180000000001,0.0,0.0,0.0,102.52,0.0
