EdgeID,Highway
178085,residential
178086,residential
178087,residential
178336,residential
178343,residential
178344,residential
178345,residential
178346,residential
178347,residential
178348,residential
178349,residential
178350,residential
178550,primary
178551,primary
178552,primary
178946,residential
178949,residential
178950,residential
178951,residential
178952,residential
178954,residential
178955,residential
178956,residential
178958,residential
178960,residential
178961,residential
178962,residential
178964,residential
178965,residential
178973,residential
178974,residential
178976,tertiary
178979,residential
178981,residential
178982,tertiary
178983,tertiary
178984,tertiary
178985,tertiary
178986,residential
178987,residential
178988,residential
178993,residential
178995,residential
178996,residential
178997,residential
179014,service
179015,service
179016,service
179019,residential
179020,service
179373,primary
179374,primary
180009,primary
180010,service
180015,service
180020,service
180023,residential
180025,residential
180026,residential
180921,residential
180923,residential
180924,residential
180925,residential
180932,residential
180933,residential
180934,residential
180942,residential
180943,residential
180946,residential
180947,residential
180950,residential
180951,residential
180952,residential
180953,residential
180954,residential
180955,residential
180956,residential
180957,residential
180958,residential
181763,residential
181764,residential
181765,residential
181766,residential
181767,residential
181768,residential
181771,residential
181779,residential
181780,residential
181781,residential
181785,residential
181857,residential
181866,residential
181875,residential
182792,service
183953,primary
183954,primary
183955,primary
183958,primary
184570,tertiary
184571,tertiary
184572,tertiary
184573,tertiary
184574,tertiary
184576,tertiary
184580,tertiary
184583,tertiary
184586,tertiary
184713,tertiary
184714,tertiary
184715,tertiary
184716,tertiary
184717,tertiary
184718,tertiary
184719,tertiary
184720,tertiary
184721,tertiary
184722,tertiary
184723,tertiary
184724,tertiary
184725,tertiary
184726,tertiary
184727,tertiary
184728,tertiary
184729,tertiary
184730,tertiary
184731,tertiary
184732,tertiary
184733,tertiary
184734,tertiary
185159,secondary
186081,residential
186088,residential
186089,residential
186090,residential
186091,residential
186092,residential
186093,residential
186094,residential
186095,residential
186096,residential
186097,residential
186098,residential
186099,residential
186410,tertiary
186411,tertiary
186412,tertiary
186413,tertiary
186425,primary
186957,residential
186958,residential
186959,residential
188424,unclassified
188428,residential
188429,residential
188430,residential
188431,residential
188432,residential
188440,tertiary
188638,track
188648,residential
188650,track
188657,residential
188659,residential
189281,track
189302,residential
189303,residential
189304,residential
189305,residential
189306,residential
189307,residential
189319,tertiary
189398,tertiary
189403,tertiary
189407,tertiary
189477,service
189478,service
189480,service
189484,residential
189494,residential
189495,residential
189496,residential
189497,residential
189498,residential
189504,secondary
189505,secondary
189506,secondary
189507,tertiary
189509,residential
189529,service
189530,service
189540,residential
189541,residential
189542,residential
189543,residential
189544,residential
189545,residential
189546,residential
189547,residential
189548,residential
189549,residential
189550,residential
189551,residential
189552,residential
189553,residential
189554,residential
189555,residential
189556,residential
189557,residential
189576,residential
189733,tertiary
189734,tertiary
189735,tertiary
189802,residential
189806,primary
189815,tertiary
189845,tertiary
189846,tertiary
189847,tertiary
189848,tertiary
189849,tertiary
189850,tertiary
189851,tertiary
189852,tertiary
189853,tertiary
189856,tertiary
189857,tertiary
189858,tertiary
189859,tertiary
189860,tertiary
190015,residential
190020,residential
190023,residential
190024,residential
190025,residential
190971,residential
190972,residential
190978,residential
190981,residential
190983,residential
190984,residential
190985,residential
190986,residential
190987,residential
190988,residential
190992,residential
190993,residential
190994,residential
191000,residential
191002,residential
191006,residential
191007,residential
191008,residential
191009,residential
191012,residential
191013,residential
191014,residential
191015,residential
191024,residential
191025,residential
191026,residential
191029,residential
191030,residential
191031,residential
191033,residential
191037,residential
191038,residential
191039,residential
191041,tertiary
191042,tertiary
191043,tertiary
191044,tertiary
191045,tertiary
191046,tertiary
191047,tertiary
191048,tertiary
191049,tertiary
191050,tertiary
191051,tertiary
191052,tertiary
191410,tertiary
191417,residential
191418,residential
191419,residential
191420,residential
191421,residential
191569,residential
191570,residential
191571,residential
191572,residential
191573,residential
191648,tertiary
191649,residential
191650,residential
191651,residential
191652,residential
191653,residential
191656,residential
191657,residential
191658,service
191664,residential
191813,tertiary
191814,tertiary
191815,tertiary
192469,service
192470,service
192520,track
192526,track
192537,residential
192538,residential
192539,residential
192540,residential
192541,residential
192542,residential
192543,residential
192619,residential
192620,residential
192621,residential
192669,tertiary
192670,tertiary
192671,tertiary
192672,tertiary
192673,tertiary
192677,residential
192682,residential
192685,track
192697,residential
192698,residential
192699,residential
192700,residential
192702,residential
192708,residential
192709,residential
192967,residential
192968,service
192969,residential
192970,residential
192987,residential
192988,residential
192994,residential
192995,residential
192996,residential
192997,residential
193001,residential
