EdgeID,Length(m)(poly),Hour_of_Day,time_poly(s)
461039,388.164,19.0,19.789473684210527
461039,388.164,20.0,20.352941176470587
461039,388.164,21.0,18.904761904761905
461039,388.164,22.0,18.11764705882353
461039,388.164,23.0,19.2
461040,83.548,0.0,13.333333333333334
461040,83.548,1.0,10.166666666666666
461040,83.548,2.0,18.0
461040,83.548,3.0,12.833333333333334
461040,83.548,4.0,10.0
461040,83.548,6.0,166.75
461040,83.548,7.0,9.8
461040,83.548,8.0,12.0
461040,83.548,9.0,8.0
461040,83.548,10.0,10.8
461040,83.548,11.0,13.25
461040,83.548,12.0,14.0
461040,83.548,13.0,12.166666666666666
461040,83.548,14.0,12.0
461040,83.548,15.0,12.333333333333334
461040,83.548,16.0,13.0
461040,83.548,17.0,10.75
461040,83.548,18.0,18.0
461040,83.548,19.0,14.166666666666666
461040,83.548,20.0,14.0
461040,83.548,21.0,12.571428571428571
461040,83.548,22.0,10.714285714285714
461040,83.548,23.0,221.0
461041,79.352,0.0,19.0
461041,79.352,1.0,10.0
461041,79.352,2.0,16.75
461041,79.352,3.0,14.25
461041,79.352,4.0,
461041,79.352,5.0,
461041,79.352,6.0,13.0
461041,79.352,7.0,14.0
461041,79.352,8.0,12.0
461041,79.352,9.0,15.0
461041,79.352,10.0,12.0
461041,79.352,11.0,11.75
461041,79.352,12.0,14.0
461041,79.352,13.0,14.0
461041,79.352,14.0,14.5
461041,79.352,15.0,10.0
461041,79.352,16.0,10.333333333333334
461041,79.352,17.0,13.428571428571429
461041,79.352,18.0,11.5
461041,79.352,19.0,13.5
461041,79.352,20.0,15.666666666666666
461041,79.352,21.0,14.714285714285714
461041,79.352,22.0,10.333333333333334
461041,79.352,23.0,14.5
461042,29.094,0.0,
461042,29.094,2.0,
461042,29.094,3.0,
461042,29.094,4.0,
461042,29.094,5.0,
461042,29.094,6.0,
461042,29.094,8.0,
461042,29.094,9.0,
461042,29.094,10.0,
461042,29.094,12.0,
461042,29.094,14.0,
461042,29.094,15.0,
461042,29.094,16.0,
461042,29.094,18.0,
461042,29.094,19.0,
461042,29.094,20.0,
461042,29.094,22.0,
461042,29.094,23.0,
461043,64.681,0.0,29.0
461043,64.681,1.0,
461043,64.681,6.0,25.0
461043,64.681,8.0,22.0
461043,64.681,9.0,18.0
461043,64.681,10.0,18.0
461043,64.681,12.0,21.0
461043,64.681,17.0,19.0
461043,64.681,19.0,18.0
461044,85.654,0.0,
461044,85.654,1.0,
461044,85.654,2.0,
461044,85.654,3.0,
461044,85.654,4.0,
461044,85.654,5.0,
461044,85.654,6.0,
461044,85.654,8.0,
461044,85.654,9.0,
461044,85.654,10.0,
461044,85.654,12.0,
461044,85.654,14.0,
461044,85.654,15.0,
461044,85.654,16.0,
461044,85.654,17.0,
461044,85.654,18.0,
461044,85.654,19.0,
461044,85.654,20.0,
461044,85.654,22.0,
461044,85.654,23.0,
461048,92.532,0.0,18.0
461048,92.532,1.0,20.0
461048,92.532,2.0,16.333333333333332
461048,92.532,3.0,19.0
461048,92.532,4.0,17.5
461048,92.532,5.0,14.333333333333334
461048,92.532,6.0,18.666666666666668
461048,92.532,7.0,18.0
461048,92.532,8.0,18.5
461048,92.532,9.0,14.0
461048,92.532,10.0,15.333333333333334
461048,92.532,11.0,
461048,92.532,12.0,25.0
461048,92.532,13.0,14.0
461048,92.532,14.0,21.0
461048,92.532,15.0,15.0
461048,92.532,16.0,18.25
461048,92.532,17.0,19.8
461048,92.532,18.0,17.25
461048,92.532,19.0,19.0
461048,92.532,20.0,14.0
461048,92.532,21.0,16.0
461048,92.532,22.0,20.0
461048,92.532,23.0,16.666666666666668
461049,64.495,0.0,24.0
461049,64.495,1.0,
461049,64.495,2.0,15.0
461049,64.495,3.0,
461049,64.495,4.0,
461049,64.495,5.0,18.0
461049,64.495,6.0,
461049,64.495,8.0,10.5
461049,64.495,9.0,18.0
461049,64.495,10.0,
461049,64.495,11.0,
461049,64.495,12.0,12.0
461049,64.495,13.0,17.5
461049,64.495,14.0,
461049,64.495,15.0,
461049,64.495,16.0,22.0
461049,64.495,17.0,21.5
461049,64.495,18.0,
461049,64.495,19.0,18.666666666666668
461049,64.495,20.0,11.0
461049,64.495,21.0,15.666666666666666
461049,64.495,22.0,14.5
461049,64.495,23.0,16.0
461052,43.829,0.0,19.0
461052,43.829,1.0,18.5
461052,43.829,2.0,16.0
461052,43.829,3.0,19.0
461052,43.829,4.0,
461052,43.829,6.0,
461052,43.829,7.0,13.5
461052,43.829,8.0,13.333333333333334
461052,43.829,9.0,
461052,43.829,10.0,11.0
461052,43.829,11.0,9.0
461052,43.829,12.0,10.0
461052,43.829,13.0,18.0
461052,43.829,14.0,11.0
461052,43.829,15.0,14.0
461052,43.829,16.0,
461052,43.829,17.0,
461052,43.829,18.0,10.0
461052,43.829,19.0,16.75
461052,43.829,20.0,
461052,43.829,21.0,12.666666666666666
461052,43.829,22.0,
461052,43.829,23.0,18.5
461055,59.156,6.0,10.0
461055,59.156,16.0,
461055,59.156,17.0,
461056,120.493,0.0,17.0
461056,120.493,1.0,16.0
461056,120.493,2.0,13.0
461056,120.493,3.0,11.0
461056,120.493,4.0,
461056,120.493,5.0,
461056,120.493,6.0,
461056,120.493,7.0,11.5
461056,120.493,9.0,12.0
461056,120.493,10.0,12.0
461056,120.493,11.0,21.5
461056,120.493,12.0,19.0
461056,120.493,13.0,11.0
461056,120.493,14.0,12.5
461056,120.493,15.0,
461056,120.493,16.0,18.5
461056,120.493,18.0,22.5
461056,120.493,19.0,
461056,120.493,20.0,
461056,120.493,21.0,
461056,120.493,22.0,13.0
461056,120.493,23.0,
461057,84.768,0.0,
461057,84.768,1.0,
461057,84.768,2.0,15.0
461057,84.768,3.0,21.0
461057,84.768,4.0,
461057,84.768,5.0,
461057,84.768,6.0,
461057,84.768,7.0,
461057,84.768,9.0,
461057,84.768,10.0,
461057,84.768,11.0,
461057,84.768,12.0,
461057,84.768,14.0,
461057,84.768,15.0,12.0
461057,84.768,16.0,
461057,84.768,18.0,
461057,84.768,19.0,20.0
461057,84.768,20.0,
461057,84.768,21.0,
461057,84.768,22.0,
461057,84.768,23.0,
461058,79.259,0.0,
461058,79.259,1.0,
461058,79.259,2.0,
461058,79.259,3.0,
461058,79.259,4.0,
461058,79.259,5.0,
461058,79.259,6.0,7.0
461058,79.259,7.0,19.0
461058,79.259,9.0,11.0
461058,79.259,10.0,11.0
461058,79.259,11.0,17.0
461058,79.259,12.0,
461058,79.259,14.0,
461058,79.259,15.0,
461058,79.259,16.0,16.0
461058,79.259,18.0,13.5
461058,79.259,19.0,
461058,79.259,20.0,
461058,79.259,21.0,
461058,79.259,22.0,11.0
461058,79.259,23.0,
461059,68.098,0.0,15.5
461059,68.098,1.0,13.5
461059,68.098,2.0,15.5
461059,68.098,3.0,14.75
461059,68.098,4.0,14.333333333333334
461059,68.098,5.0,
461059,68.098,6.0,17.75
461059,68.098,7.0,14.0
461059,68.098,8.0,17.0
461059,68.098,9.0,22.0
461059,68.098,10.0,18.333333333333332
461059,68.098,11.0,15.666666666666666
461059,68.098,12.0,12.5
461059,68.098,13.0,21.0
461059,68.098,14.0,18.5
461059,68.098,15.0,15.4
461059,68.098,16.0,15.5
461059,68.098,17.0,12.666666666666666
461059,68.098,18.0,14.666666666666666
461059,68.098,19.0,11.625
461059,68.098,20.0,13.625
461059,68.098,21.0,14.714285714285714
461059,68.098,22.0,16.4
461059,68.098,23.0,13.6
461060,103.388,0.0,11.0
461060,103.388,1.0,21.0
461060,103.388,2.0,
461060,103.388,3.0,13.0
461060,103.388,4.0,14.0
461060,103.388,6.0,16.5
461060,103.388,7.0,18.5
461060,103.388,8.0,22.0
461060,103.388,9.0,15.0
461060,103.388,10.0,15.0
461060,103.388,11.0,19.5
461060,103.388,12.0,13.5
461060,103.388,13.0,18.0
461060,103.388,14.0,13.666666666666666
461060,103.388,15.0,11.0
461060,103.388,16.0,13.0
461060,103.388,17.0,17.2
461060,103.388,18.0,20.428571428571427
461060,103.388,19.0,13.25
461060,103.388,20.0,23.0
461060,103.388,21.0,20.0
461060,103.388,22.0,12.5
461060,103.388,23.0,13.0
461061,39.707,0.0,37.0
461061,39.707,1.0,32.0
461061,39.707,2.0,32.0
461061,39.707,3.0,35.2
461061,39.707,4.0,40.666666666666664
461061,39.707,5.0,41.0
461061,39.707,6.0,46.0
461061,39.707,7.0,38.0
461061,39.707,8.0,63.0
461061,39.707,9.0,49.0
461061,39.707,10.0,
461061,39.707,11.0,48.0
461061,39.707,12.0,36.0
461061,39.707,13.0,34.5
461061,39.707,14.0,
461061,39.707,15.0,
461061,39.707,16.0,41.0
461061,39.707,17.0,133.0
461061,39.707,18.0,24.0
461061,39.707,19.0,36.0
461061,39.707,20.0,63.0
461061,39.707,21.0,36.142857142857146
461061,39.707,22.0,37.333333333333336
461061,39.707,23.0,28.666666666666668
461062,81.63,0.0,24.5
461062,81.63,1.0,22.5
461062,81.63,2.0,27.0
461062,81.63,3.0,32.0
461062,81.63,4.0,14.0
461062,81.63,5.0,19.0
461062,81.63,6.0,34.0
461062,81.63,7.0,
461062,81.63,8.0,22.0
461062,81.63,9.0,23.5
461062,81.63,10.0,
461062,81.63,11.0,82.0
461062,81.63,12.0,70.33333333333333
461062,81.63,13.0,56.666666666666664
461062,81.63,14.0,72.66666666666667
461062,81.63,15.0,62.75
461062,81.63,16.0,51.0
461062,81.63,17.0,44.6
461062,81.63,18.0,38.2
461062,81.63,19.0,84.0
461062,81.63,20.0,33.333333333333336
461062,81.63,21.0,34.5
461062,81.63,22.0,29.125
461062,81.63,23.0,31.625
461063,326.64,0.0,282.25
461063,326.64,1.0,24.666666666666668
461063,326.64,2.0,28.2
461063,326.64,3.0,15.25
461063,326.64,4.0,54.333333333333336
461063,326.64,5.0,225.0
461063,326.64,6.0,23.0
461063,326.64,7.0,47.0
461063,326.64,8.0,26.333333333333332
461063,326.64,9.0,54.857142857142854
461063,326.64,10.0,38.0
461063,326.64,11.0,14.0
461063,326.64,12.0,16.666666666666668
461063,326.64,13.0,39.6
461063,326.64,14.0,48.0
461063,326.64,15.0,19.0
461063,326.64,16.0,41.57142857142857
461063,326.64,17.0,57.416666666666664
461063,326.64,18.0,30.77777777777778
461063,326.64,19.0,67.33333333333333
461063,326.64,20.0,28.875
461063,326.64,21.0,29.88888888888889
461063,326.64,22.0,32.0
461063,326.64,23.0,18.8
461244,10.803,21.0,84.0
461744,86.933,8.0,87.0
461747,56.255,8.0,
461747,56.255,20.0,37.0
461957,2.522,4.0,
461957,2.522,18.0,
461958,74.883,4.0,104.0
461959,6.063,4.0,
461959,6.063,18.0,867.0
462029,32.73,1.0,
462029,32.73,3.0,
462029,32.73,8.0,
462029,32.73,9.0,
462029,32.73,11.0,
462029,32.73,12.0,
462029,32.73,16.0,
462029,32.73,17.0,
462029,32.73,18.0,16.0
462029,32.73,19.0,18.0
462029,32.73,20.0,24.5
462029,32.73,21.0,
462029,32.73,22.0,
462061,52.755,14.0,48.0
462069,87.371,0.0,10.0
462069,87.371,1.0,24.0
462069,87.371,3.0,11.0
462069,87.371,4.0,9.0
462069,87.371,5.0,10.0
462069,87.371,6.0,10.5
462069,87.371,7.0,
462069,87.371,13.0,
462069,87.371,14.0,25.5
462069,87.371,15.0,15.0
462069,87.371,17.0,12.5
462069,87.371,18.0,23.5
462069,87.371,19.0,25.0
462069,87.371,20.0,14.666666666666666
462069,87.371,21.0,10.0
462069,87.371,22.0,11.0
462069,87.371,23.0,20.0
462070,62.357,0.0,
462070,62.357,1.0,18.0
462070,62.357,3.0,
462070,62.357,4.0,
462070,62.357,5.0,10.0
462070,62.357,6.0,20.0
462070,62.357,7.0,
462070,62.357,13.0,
462070,62.357,14.0,
462070,62.357,15.0,
462070,62.357,16.0,
462070,62.357,17.0,
462070,62.357,18.0,
462070,62.357,19.0,
462070,62.357,20.0,11.0
462070,62.357,21.0,
462070,62.357,22.0,10.0
462070,62.357,23.0,
462076,22.767,0.0,
462076,22.767,1.0,
462076,22.767,3.0,
462076,22.767,4.0,
462076,22.767,5.0,
462076,22.767,6.0,
462076,22.767,7.0,
462076,22.767,13.0,
462076,22.767,14.0,
462076,22.767,15.0,
462076,22.767,16.0,
462076,22.767,17.0,
462076,22.767,18.0,
462076,22.767,19.0,
462076,22.767,20.0,12.0
462076,22.767,21.0,
462076,22.767,22.0,10.0
462076,22.767,23.0,16.0
462077,41.522,0.0,
462077,41.522,1.0,9.0
462077,41.522,3.0,
462077,41.522,4.0,
462077,41.522,5.0,
462077,41.522,6.0,
462077,41.522,7.0,11.0
462077,41.522,13.0,
462077,41.522,14.0,
462077,41.522,15.0,
462077,41.522,16.0,
462077,41.522,17.0,
462077,41.522,18.0,14.5
462077,41.522,19.0,13.0
462077,41.522,20.0,
462077,41.522,21.0,
462077,41.522,22.0,
462077,41.522,23.0,
462078,41.773,0.0,
462078,41.773,1.0,
462078,41.773,3.0,
462078,41.773,4.0,
462078,41.773,5.0,
462078,41.773,6.0,
462078,41.773,7.0,
462078,41.773,13.0,
462078,41.773,14.0,
462078,41.773,15.0,
462078,41.773,16.0,
462078,41.773,17.0,
462078,41.773,18.0,12.0
462078,41.773,19.0,
462078,41.773,20.0,14.0
462078,41.773,21.0,
462078,41.773,22.0,
462078,41.773,23.0,11.0
463183,53.912,0.0,8.0
463183,53.912,1.0,
463183,53.912,2.0,
463183,53.912,3.0,
463183,53.912,4.0,
463183,53.912,5.0,
463183,53.912,6.0,
463183,53.912,7.0,17.0
463183,53.912,8.0,24.0
463183,53.912,9.0,20.0
463183,53.912,10.0,15.0
463183,53.912,11.0,23.666666666666668
463183,53.912,12.0,18.5
463183,53.912,13.0,15.5
463183,53.912,14.0,
463183,53.912,15.0,
463183,53.912,16.0,9.0
463183,53.912,17.0,21.0
463183,53.912,18.0,12.0
463183,53.912,19.0,15.0
463183,53.912,20.0,13.0
463183,53.912,21.0,14.5
463183,53.912,22.0,16.0
463183,53.912,23.0,13.0
463187,23.557,0.0,
463187,23.557,1.0,
463187,23.557,2.0,
463187,23.557,3.0,17.0
463187,23.557,4.0,
463187,23.557,5.0,
463187,23.557,6.0,
463187,23.557,7.0,
463187,23.557,8.0,
463187,23.557,9.0,21.0
463187,23.557,10.0,24.0
463187,23.557,11.0,
463187,23.557,12.0,25.0
463187,23.557,13.0,23.0
463187,23.557,14.0,
463187,23.557,15.0,25.0
463187,23.557,16.0,
463187,23.557,17.0,
463187,23.557,18.0,20.0
463187,23.557,19.0,20.0
463187,23.557,20.0,19.0
463187,23.557,21.0,
463187,23.557,22.0,
463187,23.557,23.0,27.0
463188,15.796,11.0,
463487,15.041,1.0,178.0
463487,15.041,18.0,
463487,15.041,20.0,
463489,24.142,18.0,239.0
463493,42.766,18.0,
463494,16.954,18.0,
465056,16.361,1.0,
465056,16.361,2.0,938.0
465056,16.361,3.0,
465056,16.361,4.0,
465056,16.361,5.0,37.0
465056,16.361,6.0,
465056,16.361,7.0,
465056,16.361,8.0,
465056,16.361,9.0,
465056,16.361,10.0,
465056,16.361,11.0,
465056,16.361,12.0,47.0
465056,16.361,13.0,
465056,16.361,14.0,31.0
465056,16.361,15.0,33.0
465056,16.361,16.0,58.0
465056,16.361,17.0,28.0
465056,16.361,18.0,1699.0
465056,16.361,19.0,36.2
465056,16.361,20.0,54.0
465056,16.361,21.0,
465056,16.361,22.0,27.0
465056,16.361,23.0,25.0
465338,4.746,16.0,80.0
465700,96.998,23.0,58.0
465705,68.649,20.0,41.0
465706,24.253,20.0,
465922,198.045,18.0,119.0
465922,198.045,21.0,812.0
466022,178.187,8.0,
466022,178.187,14.0,18.0
466023,122.204,1.0,28.0
466023,122.204,13.0,1652.0
466023,122.204,14.0,
466023,122.204,19.0,76.0
466024,123.645,1.0,1045.5
466024,123.645,2.0,
466024,123.645,3.0,14.0
466024,123.645,4.0,14.0
466024,123.645,5.0,16.0
466024,123.645,7.0,
466024,123.645,8.0,35.5
466024,123.645,9.0,86.0
466024,123.645,10.0,305.6666666666667
466024,123.645,11.0,43.0
466024,123.645,12.0,62.5
466024,123.645,13.0,93.5
466024,123.645,14.0,721.0
466024,123.645,15.0,20.0
466024,123.645,16.0,20.5
466024,123.645,17.0,60.5
466024,123.645,18.0,17.0
466024,123.645,19.0,22.666666666666668
466024,123.645,20.0,32.333333333333336
466024,123.645,21.0,46.666666666666664
466024,123.645,22.0,163.8
466024,123.645,23.0,16.0
466025,118.598,1.0,22.0
466025,118.598,2.0,24.0
466025,118.598,3.0,
466025,118.598,4.0,
466025,118.598,5.0,
466025,118.598,6.0,768.0
466025,118.598,7.0,62.0
466025,118.598,8.0,130.0
466025,118.598,9.0,
466025,118.598,10.0,
466025,118.598,11.0,
466025,118.598,12.0,36.0
466025,118.598,13.0,33.0
466025,118.598,15.0,18.0
466025,118.598,16.0,65.0
466025,118.598,17.0,54.5
466025,118.598,18.0,36.0
466025,118.598,19.0,19.0
466025,118.598,20.0,21.5
466025,118.598,21.0,31.0
466025,118.598,22.0,20.0
466025,118.598,23.0,
466356,89.075,11.0,
467535,10.034,11.0,
467536,25.429,11.0,
467707,152.252,0.0,
467707,152.252,14.0,27.0
467707,152.252,17.0,
467707,152.252,18.0,
467707,152.252,19.0,17.0
467707,152.252,20.0,
467707,152.252,21.0,
467707,152.252,22.0,
467708,170.456,0.0,39.0
467708,170.456,14.0,
467708,170.456,16.0,63.0
467708,170.456,17.0,
467708,170.456,18.0,28.0
467708,170.456,19.0,23.0
467708,170.456,20.0,38.5
467708,170.456,21.0,
467708,170.456,22.0,34.0
467709,16.146,6.0,
467709,16.146,9.0,
467709,16.146,12.0,
467709,16.146,18.0,
467710,23.19,6.0,
467710,23.19,9.0,
467710,23.19,12.0,
467710,23.19,18.0,
467711,22.006,1.0,
467711,22.006,2.0,35.0
467711,22.006,9.0,
467711,22.006,11.0,
467711,22.006,12.0,
467711,22.006,13.0,
467711,22.006,17.0,
467711,22.006,19.0,
467711,22.006,21.0,
467712,74.403,2.0,
467712,74.403,9.0,
467712,74.403,11.0,
467712,74.403,12.0,73.0
467712,74.403,13.0,
467712,74.403,19.0,
467712,74.403,21.0,
468133,42.671,18.0,
468134,107.861,18.0,
468141,94.461,18.0,12.0
468143,20.139,18.0,
468144,308.154,18.0,28.0
468145,9.914,18.0,
468146,34.48,18.0,
468717,14.25,18.0,
468793,83.108,0.0,
468793,83.108,1.0,
468793,83.108,2.0,27.0
468793,83.108,3.0,22.0
468793,83.108,4.0,28.0
468793,83.108,5.0,
468793,83.108,6.0,
468793,83.108,7.0,
468793,83.108,8.0,
468793,83.108,9.0,
468793,83.108,10.0,170.0
468793,83.108,11.0,20.0
468793,83.108,12.0,20.0
468793,83.108,13.0,23.0
468793,83.108,14.0,25.0
468793,83.108,15.0,
468793,83.108,16.0,45.0
468793,83.108,17.0,
468793,83.108,18.0,22.0
468793,83.108,19.0,24.0
468793,83.108,20.0,
468793,83.108,21.0,
468793,83.108,22.0,
468793,83.108,23.0,
468794,5.42,0.0,
468794,5.42,1.0,
468794,5.42,2.0,
468794,5.42,3.0,
468794,5.42,4.0,
468794,5.42,5.0,
468794,5.42,6.0,
468794,5.42,7.0,
468794,5.42,8.0,
468794,5.42,9.0,16.0
468794,5.42,10.0,26.0
468794,5.42,11.0,
468794,5.42,12.0,
468794,5.42,13.0,
468794,5.42,14.0,118.0
468794,5.42,15.0,
468794,5.42,16.0,
468794,5.42,17.0,
468794,5.42,18.0,
468794,5.42,19.0,
468794,5.42,20.0,
468794,5.42,21.0,
468794,5.42,22.0,
468794,5.42,23.0,
468795,35.24,0.0,23.333333333333332
468795,35.24,1.0,24.0
468795,35.24,2.0,19.666666666666668
468795,35.24,3.0,21.0
468795,35.24,4.0,21.333333333333332
468795,35.24,5.0,24.5
468795,35.24,6.0,25.0
468795,35.24,7.0,71.0
468795,35.24,8.0,25.0
468795,35.24,9.0,23.0
468795,35.24,10.0,
468795,35.24,11.0,
468795,35.24,12.0,35.0
468795,35.24,13.0,
468795,35.24,14.0,21.666666666666668
468795,35.24,15.0,31.0
468795,35.24,16.0,
468795,35.24,17.0,29.0
468795,35.24,18.0,27.5
468795,35.24,19.0,26.0
468795,35.24,20.0,23.75
468795,35.24,21.0,24.5
468795,35.24,22.0,63.0
468795,35.24,23.0,29.0
468796,45.867,0.0,
468796,45.867,1.0,25.0
468796,45.867,2.0,
468796,45.867,3.0,
468796,45.867,4.0,23.0
468796,45.867,5.0,
468796,45.867,6.0,
468796,45.867,7.0,
468796,45.867,8.0,
468796,45.867,9.0,42.0
468796,45.867,10.0,
468796,45.867,11.0,
468796,45.867,12.0,137.5
468796,45.867,13.0,
468796,45.867,14.0,
468796,45.867,15.0,68.0
468796,45.867,16.0,38.0
468796,45.867,17.0,211.0
468796,45.867,18.0,
468796,45.867,19.0,28.0
468796,45.867,20.0,18.0
468796,45.867,21.0,24.0
468796,45.867,22.0,
468796,45.867,23.0,
468797,20.294,0.0,19.5
468797,20.294,1.0,27.5
468797,20.294,2.0,35.0
468797,20.294,3.0,26.5
468797,20.294,4.0,23.25
468797,20.294,5.0,20.0
468797,20.294,6.0,25.0
468797,20.294,7.0,25.0
468797,20.294,8.0,43.0
468797,20.294,9.0,61.25
468797,20.294,10.0,33.0
468797,20.294,11.0,48.0
468797,20.294,12.0,
468797,20.294,13.0,30.0
468797,20.294,14.0,31.0
468797,20.294,15.0,35.0
468797,20.294,16.0,23.0
468797,20.294,17.0,34.0
468797,20.294,18.0,23.666666666666668
468797,20.294,19.0,
468797,20.294,20.0,24.5
468797,20.294,21.0,20.666666666666668
468797,20.294,22.0,19.0
468797,20.294,23.0,27.0
468798,22.171,0.0,
468798,22.171,2.0,
468798,22.171,4.0,
468798,22.171,5.0,
468798,22.171,6.0,
468798,22.171,7.0,
468798,22.171,8.0,
468798,22.171,9.0,
468798,22.171,10.0,24.0
468798,22.171,11.0,
468798,22.171,12.0,
468798,22.171,13.0,
468798,22.171,14.0,
468798,22.171,15.0,
468798,22.171,16.0,
468798,22.171,17.0,
468798,22.171,18.0,
468798,22.171,19.0,
468798,22.171,20.0,
468798,22.171,21.0,
468798,22.171,22.0,
468799,22.17,0.0,
468799,22.17,1.0,
468799,22.17,2.0,
468799,22.17,3.0,
468799,22.17,4.0,
468799,22.17,7.0,
468799,22.17,8.0,22.0
468799,22.17,9.0,
468799,22.17,10.0,
468799,22.17,11.0,
468799,22.17,12.0,
468799,22.17,13.0,
468799,22.17,14.0,
468799,22.17,15.0,
468799,22.17,16.0,
468799,22.17,17.0,
468799,22.17,18.0,22.0
468799,22.17,19.0,
468799,22.17,20.0,
468799,22.17,21.0,
468799,22.17,22.0,17.0
468799,22.17,23.0,
468800,11.171,0.0,
468800,11.171,1.0,20.0
468800,11.171,2.0,20.0
468800,11.171,3.0,
468800,11.171,4.0,
468800,11.171,5.0,
468800,11.171,6.0,
468800,11.171,7.0,
468800,11.171,8.0,
468800,11.171,9.0,114.5
468800,11.171,10.0,
468800,11.171,11.0,27.0
468800,11.171,12.0,
468800,11.171,13.0,
468800,11.171,14.0,60.5
468800,11.171,15.0,
468800,11.171,16.0,36.0
468800,11.171,17.0,
468800,11.171,18.0,22.0
468800,11.171,19.0,27.0
468800,11.171,20.0,
468800,11.171,21.0,
468800,11.171,22.0,
468800,11.171,23.0,
468801,221.411,0.0,18.46153846153846
468801,221.411,1.0,19.5
468801,221.411,2.0,15.5
468801,221.411,3.0,18.8
468801,221.411,4.0,16.4
468801,221.411,5.0,27.0
468801,221.411,6.0,15.625
468801,221.411,7.0,15.5
468801,221.411,8.0,18.285714285714285
468801,221.411,9.0,16.0
468801,221.411,10.0,23.5
468801,221.411,11.0,32.0
468801,221.411,12.0,23.0
468801,221.411,13.0,17.0
468801,221.411,14.0,16.666666666666668
468801,221.411,15.0,20.363636363636363
468801,221.411,16.0,61.733333333333334
468801,221.411,17.0,18.2
468801,221.411,18.0,19.0
468801,221.411,19.0,20.02777777777778
468801,221.411,20.0,18.28
468801,221.411,21.0,19.05263157894737
468801,221.411,22.0,18.608695652173914
468801,221.411,23.0,19.466666666666665
468802,3.782,0.0,
468802,3.782,1.0,
468802,3.782,2.0,
468802,3.782,3.0,
468802,3.782,4.0,
468802,3.782,5.0,
468802,3.782,6.0,
468802,3.782,7.0,37.0
468802,3.782,8.0,
468802,3.782,9.0,
468802,3.782,10.0,
468802,3.782,11.0,
468802,3.782,12.0,
468802,3.782,13.0,172.0
468802,3.782,14.0,
468802,3.782,15.0,
468802,3.782,16.0,163.0
468802,3.782,17.0,
468802,3.782,18.0,
468802,3.782,19.0,
468802,3.782,20.0,406.0
468802,3.782,21.0,
468802,3.782,22.0,
468802,3.782,23.0,
468803,73.146,0.0,
468803,73.146,1.0,31.0
468803,73.146,2.0,
468803,73.146,3.0,
468803,73.146,4.0,
468803,73.146,5.0,
468803,73.146,6.0,
468803,73.146,7.0,20.0
468803,73.146,8.0,
468803,73.146,9.0,29.5
468803,73.146,10.0,562.0
468803,73.146,11.0,
468803,73.146,12.0,
468803,73.146,13.0,
468803,73.146,14.0,
468803,73.146,15.0,25.5
468803,73.146,16.0,27.0
468803,73.146,17.0,
468803,73.146,18.0,18.0
468803,73.146,19.0,16.0
468803,73.146,20.0,21.0
468803,73.146,21.0,26.0
468803,73.146,22.0,14.0
468803,73.146,23.0,
468804,107.302,0.0,532.5
468804,107.302,1.0,15.0
468804,107.302,2.0,16.8
468804,107.302,3.0,14.0
468804,107.302,4.0,25.5
468804,107.302,5.0,16.5
468804,107.302,6.0,14.0
468804,107.302,7.0,
468804,107.302,8.0,21.5
468804,107.302,9.0,
468804,107.302,10.0,140.0
468804,107.302,11.0,21.0
468804,107.302,12.0,17.0
468804,107.302,13.0,26.333333333333332
468804,107.302,14.0,23.0
468804,107.302,15.0,20.666666666666668
468804,107.302,16.0,30.0
468804,107.302,17.0,22.8
468804,107.302,18.0,21.166666666666668
468804,107.302,19.0,26.5
468804,107.302,20.0,17.0
468804,107.302,21.0,17.0
468804,107.302,22.0,59.5
468804,107.302,23.0,17.0
468806,133.886,1.0,
468806,133.886,5.0,693.0
468806,133.886,7.0,47.0
468806,133.886,16.0,1654.0
468807,156.647,1.0,15.0
468807,156.647,5.0,
468807,156.647,7.0,
468807,156.647,16.0,42.0
468808,18.447,1.0,
468808,18.447,5.0,
468808,18.447,7.0,
468808,18.447,9.0,77.0
468808,18.447,11.0,
468808,18.447,16.0,
468809,18.767,1.0,
468809,18.767,5.0,
468809,18.767,7.0,
468809,18.767,9.0,
468809,18.767,11.0,
468809,18.767,16.0,
468810,108.966,0.0,115.0
468810,108.966,1.0,20.0
468810,108.966,5.0,
468810,108.966,7.0,22.0
468810,108.966,9.0,
468810,108.966,10.0,93.0
468810,108.966,11.0,46.0
468810,108.966,16.0,31.0
470291,309.94,6.0,
470291,309.94,15.0,
470291,309.94,16.0,
470291,309.94,20.0,
470293,359.532,6.0,18.0
470293,359.532,15.0,13.0
470293,359.532,16.0,15.0
470293,359.532,20.0,15.0
470849,56.755,1.0,21.0
470861,10.362,17.0,28.0
471583,18.89,0.0,
471583,18.89,1.0,
471583,18.89,2.0,
471583,18.89,3.0,
471583,18.89,4.0,
471583,18.89,5.0,
471583,18.89,6.0,18.0
471583,18.89,7.0,18.0
471583,18.89,8.0,
471583,18.89,9.0,
471583,18.89,10.0,
471583,18.89,11.0,24.0
471583,18.89,12.0,
471583,18.89,13.0,
471583,18.89,14.0,
471583,18.89,15.0,
471583,18.89,16.0,
471583,18.89,17.0,
471583,18.89,18.0,16.0
471583,18.89,19.0,
471583,18.89,20.0,60.0
471583,18.89,21.0,
471583,18.89,22.0,
471583,18.89,23.0,17.0
471584,13.063,0.0,
471584,13.063,1.0,17.0
471584,13.063,2.0,
