,EdgeID,Length(m)(poly),from_node,to_node,weight
306,31404,3.944,12622,294632,"[20.317901236666668, 17.206018514999997, 20.049382716666667, 18.849867725, 19.617626886666667, 16.794495885, 18.288580247777777, 17.16365741, 18.42063492, 17.703703704, 22.995370370000003, 18.249999998, 19.079861111666666, 13.995701058333333, 16.203703706666666, 16.779320986, 16.654320987000002, 18.837731481200002, 19.54861111, 18.536522633333334, 18.9583333325, 16.22829861, 18.141166963333333, 18.55489418]"
307,31405,66.14,12622,294634,"[20.404320990000002, 17.398148149999997, 20.212962963333336, 19.306878305, 19.794238683333337, 15.9501028825, 17.56481481333334, 17.230092592, 18.426984128000004, 17.583333334, 23.29166667, 18.703703704, 19.108796296666668, 13.816468255000002, 16.141975306666666, 16.479938274, 16.294753085500002, 19.549074073, 19.409722225000003, 18.584104938333333, 18.5185185175, 15.937500001375, 18.538359786666668, 18.5333994725]"
308,31406,23.414,244109,294634,"[20.398148146666667, 17.59027778, 20.680555554999998, 19.657407406666668, 19.986282579999997, 15.358410494500001, 17.84413580111111, 17.477083332, 18.433333332, 17.175925926, 23.486111115, 18.638888888, 19.033564815000002, 14.00760582, 15.995370370000002, 16.152777776, 16.166666667333335, 21.8127893525, 19.270833330000002, 18.634259259999997, 18.177083330000002, 15.176504630375, 18.74393739, 18.5119047625]"
309,31407,5.796,244109,279932,"[20.391975306666666, 17.782407405, 20.694444445000002, 19.870370366666666, 20.178326473333332, 14.766718106499999, 18.12345679111111, 17.724074072, 17.807407408, 16.824074074000002, 23.680555555, 18.574074076, 18.985339506666666, 14.228835978333334, 15.848765433333332, 15.8395061742, 16.038580246, 21.78587963125, 19.189814815, 19.043209875, 17.835648147500002, 14.415509257875, 18.94951499, 18.4950396825]"
310,31408,65.596,1058,26537,"[1.388888889, 1.388888889, 1.388888889, 1.388888889, 1.388888889, 1.222222222, 1.222222222, 1.222222222, 1.222222222, 11.06481481, 7.222222222, 7.222222222, 7.222222222, 7.222222222, 7.222222222, 7.222222222, 17.77777778, 17.77777778, 4.0, 4.0, 1.481481481, 11.66666667, 11.66666667, 11.66666667]"
311,31658,42.857,217619,217622,"[10.83333333, 10.83333333, 10.83333333, 4.694444444, 4.694444444, 4.694444444, 16.2962963, 7.981481479999999, 10.55555556, 16.50462963, 5.3410493825, 11.14197531, 11.14197531, 8.888888889, 12.11111111, 12.77777778, 6.472222221333333, 12.27777777675, 14.209876543333332, 9.585648147499999, 9.720293208000001, 15.21219136, 12.206790125000001, 12.309027775]"
312,31659,55.073,217621,217622,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 16.94444444, 9.268518517333334, 11.11111111, 20.0, 7.246913580333334, 13.75, 13.75, 10.23148148, 13.55555556, 4.166666667, 7.768055555249999, 11.4449999998, 14.49382716, 14.49382716, 16.38888889, 16.59722222, 10.833333335, 13.168402775]"
313,31660,84.035,217620,217621,"[9.166666667000001, 9.166666667000001, 9.166666667000001, 9.166666667000001, 9.166666667000001, 9.166666667000001, 14.35185185, 10.555555554666668, 11.66666667, 18.94444444, 7.568930041333332, 14.72222222, 14.72222222, 11.57407407, 13.38888889, 7.407407407000001, 9.112962962666666, 11.754074075199998, 14.777777776666667, 14.777777776666667, 16.85185185, 17.21064815, 11.305555557000002, 14.027777776]"
314,32604,29.393,27322,30667,"[13.938492065555556, 20.87301587, 14.98015873, 12.683862433333333, 12.683862433333333, 12.431547618, 14.557613170000002, 15.989858906666667, 18.29993386325397, 19.44444444, 13.80952381, 13.80952381, 14.1954732515, 14.1954732515, 14.1832010585, 15.338403880000001, 11.5056437384, 13.31481481268254, 14.985846561566134, 16.5958049875, 13.628058862500001, 16.54761905, 14.230820105, 12.837852733333333]"
315,32605,103.176,27322,186939,"[13.893849205, 19.92063492, 14.41468254, 12.576719576666667, 11.43055556, 12.692460315, 12.99652777625, 15.44312169, 17.311011904603177, 15.333333334999999, 13.3531746, 13.3531746, 14.011574073333334, 9.740740740000001, 14.2826719585, 14.743716933333332, 10.8726631384, 12.657921810477951, 14.638492064015873, 14.588088938333334, 12.5529100535, 14.160714285000001, 14.0545634925, 12.87367725]"
316,32606,5.756,27336,112792,"[9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 9.108796297, 13.93518519, 13.93518519, 13.93518519, 13.93518519, 10.85416667, 10.85416667, 10.85416667, 10.85416667]"
317,32607,2.582,27336,298942,"[9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 9.1743827155, 13.55555556, 13.55555556, 13.55555556, 13.55555556, 10.5, 10.5, 10.5, 10.5]"
318,32608,52.446000000000005,112793,298942,"[9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 9.239969133999999, 13.17592593, 13.17592593, 13.17592593, 13.17592593, 10.14583333, 10.14583333, 10.14583333, 10.14583333]"
319,32609,192.655,112787,112793,"[9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 9.305555556, 12.7962963, 12.7962963, 12.7962963, 12.7962963, 9.791666667000001, 9.791666667000001, 9.791666667000001, 9.791666667000001]"
320,35611,135.161,29669,162657,"[10.9375, 10.97222222, 8.888888889, 12.152777775, 12.43055556, 13.47222222, 11.66666667, 11.153549380000001, 13.163580243333334, 11.811985597444444, 11.811985597444444, 10.555555555333333, 11.875, 11.563786008333333, 12.361111110000001, 12.36111111, 11.984953704999999, 12.875514403333334, 10.83333333, 11.38888889, 11.676954731333334, 10.268518517199999, 11.3907407434, 12.1874999975]"
321,35612,61.275,12233,63068,"[16.52777778, 16.94444444, 14.75, 19.421296294999998, 16.13425926, 20.70987654, 18.33333333, 18.530092593333332, 19.027777776666667, 13.755681818545453, 13.755681818545453, 22.22222222, 16.25, 17.922453705, 20.06172839666667, 17.9513888875, 17.7777777775, 20.11574074, 15.27777778, 16.689814815000002, 23.28703704, 20.243055553333335, 16.579166666, 18.541666669999998]"
322,35613,618.85,12233,214378,"[15.046296300000002, 14.58333333, 14.22222222, 18.148148149999997, 15.46296296, 21.2962963, 16.18055556, 16.851851853333333, 18.217592593333332, 18.152263374444445, 18.152263374444445, 18.7962963, 16.42361111, 16.944444445, 18.179012346666667, 16.89814815, 16.89236111, 18.425925926666668, 13.81944444, 15.87962963, 21.85185185, 18.086419753333335, 15.783333334, 16.1747685175]"
323,35617,14.415,29680,162653,"[8.694664903000001, 9.173445766, 8.71031746, 8.71031746, 10.251873896666666, 8.796296296, 9.305555556, 8.285934744333334, 9.642857142999999, 10.392746915, 8.38285383625, 9.657958552666665, 10.09259259, 7.668402778, 9.603052126333333, 7.847222222500001, 9.6474041005, 8.814814815, 9.552116402, 10.55555556, 7.847222222, 9.4601521165, 7.6812499999999995, 7.6812499999999995]"
324,35618,6.4270000000000005,29674,162653,"[8.499779541666667, 8.833994709333332, 9.246031746, 9.246031746, 10.512841710999998, 8.858024691, 9.444444444, 8.444297472, 10.15873016, 10.2629243835, 8.721560847500001, 10.08862434, 9.833333332999999, 7.66435185175, 9.803326474666667, 8.3680555555, 9.376653440250001, 8.296296296, 9.8943011464, 11.11111111, 8.055555556, 9.7854662685, 7.662037037333334, 7.662037037333334]"
325,35623,133.768,29712,29713,"[10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 10.53571429, 9.166666667000001, 9.166666667000001, 9.166666667000001, 12.03703704, 2.916666667, 11.94444444, 5.0, 5.0]"
326,35625,475.272,181963,181965,"[10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 10.69444444, 9.027777777999999, 9.027777777999999, 9.027777777999999, 16.11111111, 11.43518519, 11.33333333, 11.33333333, 11.33333333]"
327,35635,25.625,29732,210768,"[10.898148145, 11.1268959434, 11.1268959434, 11.548353904999999, 11.548353904999999, 9.285590277499999, 10.5208333335, 11.786111109, 12.60771605, 13.16358025, 11.5862326995, 10.27809928, 12.358539097, 12.12962963, 8.1018518515, 10.503472222, 10.725308644, 13.96122685, 8.875, 8.123677249428571, 10.268281100666668, 8.209876543, 11.388323965, 12.18915344]"
328,35638,59.815,12623,29759,"[19.24421296, 15.75, 17.40354938, 16.81481481333333, 19.157407406666668, 17.202222222, 16.834920635714287, 19.0576388875, 16.58256172833333, 15.124074073999997, 20.18308081, 15.282222221400001, 16.109722220000002, 14.113425926, 15.202160493333333, 16.4942129625, 17.40933642, 19.6324652775, 18.194444445000002, 17.02380952333333, 17.638888886666667, 16.935555556, 15.100694444999998, 17.149305554999998]"
329,35639,624.629,12624,29759,"[19.949074073333335, 15.97222222, 17.75462963, 18.070987653333333, 19.375, 18.68796296, 17.15806878285714, 19.856481482499998, 16.701388888333334, 15.337962963999999, 20.086805554999998, 14.792592592599998, 16.416666667999998, 15.111111110000001, 15.200617283333335, 17.876157407500003, 18.131172841666668, 20.75520833125, 18.842592590000002, 16.904761906166666, 17.654320986666665, 17.076851852, 16.550925925, 17.634259262500002]"
330,35640,244.12099999999998,12624,232761,"[22.08333333666667, 17.77777778, 19.930555554999998, 19.722222220000003, 17.32638889, 19.256944446, 19.21957672142857, 22.4305555575, 19.510030866666668, 16.157407405999997, 22.56944444, 17.4537037038, 20.819444444, 18.666666665999998, 17.96296296, 20.2604166675, 19.930555555, 22.66782407375, 20.138888885, 21.00308642, 20.34722222, 19.00462963, 18.5590277775, 19.3402777775]"
331,35641,372.939,12625,232761,"[20.925925926666668, 15.83333333, 18.63425926, 20.138888886666667, 18.055555556666665, 18.0, 17.281746032857143, 19.236111112499998, 18.564814815, 15.51388889, 21.333333335, 19.8958333325, 21.51388889, 18.25, 16.75925926333333, 17.3015873015, 19.074074073333332, 21.8287037025, 20.34722222, 18.503086421833334, 18.47222222, 17.01388889, 17.395833335, 18.1597222225]"
332,35642,114.92,12625,12626,"[19.691358026666666, 14.58333333, 18.414351855, 19.506172836666664, 20.555555554999998, 16.919753086, 16.395502644285713, 17.0331790125, 17.573302469999998, 15.138888888, 20.00925926, 16.828703705, 19.533950618, 17.567901236, 16.88271605, 18.19084362, 18.77006172833333, 20.579185957500002, 18.333333330000002, 18.97222222, 17.916666665, 17.197788065, 16.593364195, 14.32060185175]"
333,35643,232.206,26522,26523,"[12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 12.67361111, 11.75925926, 11.840277779, 14.81481481, 14.81481481, 14.81481481, 14.81481481, 14.81481481, 5.046296296, 5.046296296]"
334,35644,92.59100000000001,26523,248539,"[12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 14.72222222, 13.75, 15.83333333, 15.83333333, 15.83333333, 15.83333333, 15.83333333, 1.111111111, 1.111111111]"
335,35646,74.488,2478,29796,"[14.969135800000002, 14.969135800000002, 14.969135800000002, 15.0, 15.0, 17.731481485, 14.209104939749999, 14.209104939749999, 14.209104939749999, 14.209104939749999, 14.209104939749999, 10.87191358, 23.33333333, 16.38888889, 16.38888889, 16.38888889, 16.38888889, 16.38888889, 16.94444444, 14.782021602499999, 15.83333333, 15.83333333, 15.83333333, 16.11111111]"
336,35647,79.62,29796,101452,"[15.262345680000001, 15.262345680000001, 15.262345680000001, 14.30555556, 14.30555556, 17.824074075, 10.364197531199999, 10.364197531199999, 10.364197531199999, 10.364197531199999, 10.364197531199999, 12.36111111, 24.02777778, 16.52777778, 16.52777778, 16.52777778, 16.52777778, 16.52777778, 16.38888889, 15.2642746925, 13.75, 13.75, 13.75, 16.38888889]"
337,35648,262.897,101452,258589,"[15.555555556666667, 15.555555556666667, 15.555555556666667, 13.61111111, 13.61111111, 17.916666665, 13.055555555199998, 13.055555555199998, 13.055555555199998, 13.055555555199998, 13.055555555199998, 12.70833333, 24.72222222, 16.66666667, 16.66666667, 16.66666667, 16.66666667, 16.66666667, 15.83333333, 14.4791666675, 11.66666667, 11.66666667, 11.66666667, 16.66666667]"
338,35649,90.787,258589,258590,"[15.126947379999999, 15.126947379999999, 15.126947379999999, 13.91975309, 13.91975309, 12.594907408000001, 15.892361113333335, 15.892361113333335, 15.892361113333335, 15.892361113333335, 15.892361113333335, 13.05555556, 22.52777778, 17.36111111, 17.36111111, 17.36111111, 17.36111111, 17.36111111, 16.68981481, 15.081845237500001, 11.80555556, 11.80555556, 11.80555556, 16.05902778]"
339,35650,1105.386,101433,258590,"[14.698339213333332, 14.698339213333332, 14.698339213333332, 14.22839506, 14.22839506, 15.722222219999999, 16.08366402333333, 16.08366402333333, 16.08366402333333, 16.08366402333333, 16.08366402333333, 15.48611111, 20.33333333, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 17.5462963, 15.68452381, 13.33333333, 13.33333333, 13.33333333, 15.45138889]"
340,35651,1203.307,101433,101440,"[13.621031747666668, 13.621031747666668, 13.621031747666668, 14.75694444, 14.75694444, 18.64583333, 16.462191356666665, 16.462191356666665, 16.462191356666665, 16.462191356666665, 16.462191356666665, 14.64285714, 15.3968254, 18.50694444, 18.50694444, 18.50694444, 18.50694444, 18.50694444, 18.55555556, 16.305555555, 15.83333333, 15.83333333, 15.83333333, 16.11111111]"
341,35652,88.426,101440,258591,"[10.717592591499999, 10.717592591499999, 10.717592591499999, 14.27662037, 14.27662037, 13.69791667, 16.30208333, 16.30208333, 16.30208333, 16.30208333, 16.30208333, 14.72222222, 14.72222222, 18.28125, 18.28125, 18.28125, 18.28125, 18.28125, 18.28125, 14.0046296275, 15.83333333, 15.83333333, 15.83333333, 15.27777778]"
342,35653,234.75400000000002,258591,258592,"[13.703703705, 13.703703705, 13.703703705, 13.796296300000002, 13.796296300000002, 8.75, 15.370370375, 17.68518519, 17.68518519, 17.68518519, 17.68518519, 14.72222222, 14.72222222, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 18.05555556, 14.285300925000001, 16.18055556, 16.18055556, 16.18055556, 15.41666667]"
343,35654,346.57599999999996,2479,258592,"[18.47222222, 18.47222222, 18.47222222, 15.83333333, 15.83333333, 13.19444444, 16.203703705, 19.72222222, 19.72222222, 19.72222222, 7.083333333, 15.13888889, 15.13888889, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 18.19444444, 15.711805555, 16.52777778, 16.52777778, 16.52777778, 15.55555556]"
344,35655,985.6669999999999,2479,101571,"[19.67592593, 19.67592593, 19.67592593, 14.81481481, 14.81481481, 14.81481481, 20.48015873, 20.83333333, 20.83333333, 19.81481481, 14.20634921, 15.92592593, 15.92592593, 18.66666667, 18.66666667, 18.66666667, 18.66666667, 18.66666667, 18.66666667, 17.319444445, 13.61111111, 13.61111111, 13.61111111, 17.22222222]"
345,35656,473.26599999999996,101571,258595,"[17.12962963, 17.12962963, 17.12962963, 14.30555556, 14.30555556, 14.30555556, 8.75, 17.08333333, 17.08333333, 17.03703704, 15.69444444, 14.16666667, 14.16666667, 14.16666667, 16.66666667, 16.66666667, 16.66666667, 16.66666667, 16.66666667, 15.9374999975, 18.88888889, 18.88888889, 18.88888889, 15.76388889]"
346,35657,149.72799999999998,101491,258595,"[17.36111111, 17.36111111, 17.36111111, 15.83333333, 15.83333333, 15.83333333, 14.72222222, 15.740740736666666, 15.740740736666666, 15.01851852, 15.11574074, 14.72222222, 14.72222222, 14.72222222, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 13.88888889, 12.4479166675, 23.33333333, 23.33333333, 23.33333333, 15.72916667]"
347,35658,554.435,101369,101491,"[18.14814815, 18.14814815, 18.14814815, 13.81944444, 13.81944444, 13.81944444, 13.81944444, 15.925925923333333, 15.925925923333333, 13.0, 14.53703704, 15.27777778, 15.27777778, 14.72222222, 6.631944444, 6.631944444, 13.796296300000002, 13.796296300000002, 13.796296300000002, 17.12962963, 13.26736111, 13.26736111, 13.26736111, 15.69444444]"
348,35659,66.262,2480,101369,"[16.77469136, 16.77469136, 16.77469136, 12.37847222, 12.37847222, 12.37847222, 12.37847222, 18.19444444, 18.19444444, 13.54938272, 14.07407407, 15.0, 15.0, 16.66666667, 1.527777778, 1.527777778, 14.20138889, 14.20138889, 14.20138889, 17.066798943333335, 14.44675926, 14.44675926, 14.44675926, 12.1006944465]"
349,35660,20.105,29785,234803,"[5.606995885, 10.88888889, 4.9074074075, 4.9074074075, 6.188271605000001, 6.188271605000001, 15.0, 15.0, 4.583333333, 6.1111111110000005, 6.1111111110000005, 8.888888889, 8.888888889, 5.333333333, 5.333333333, 15.24691358, 15.24691358, 15.24691358, 13.41666667, 6.203703704, 7.860082303333333, 7.860082303333333, 10.09259259, 9.5694444455]"
