,Unnamed: 0,EdgeID,Length(m)(poly),weight,data avail,from_node,from_lat,from_lon,to_node,to_lat,to_lon
8235,8235,336932,187.81,"[33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 33.0, 42.8415493472113, 42.8415493472113, 42.8415493472113, 42.8415493472113, 42.8415493472113, 42.8415493472113, 42.8415493472113, 42.8415493472113, 42.8415493472113, 38.0, 38.0, 76.0, 76.0, 76.0, 76.0, 76.0, 76.0]",4,128542,49.22002254,18.71794076,151889,49.21848996,18.7190047
8236,8236,336933,100.754,"[22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 22.98310773083929, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0]",4,71465,49.2207825,18.71729386,128542,49.22002254,18.71794076
8237,8237,337304,221.651,"[50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459, 50.56105774111459]",1,48733,49.20974838,18.74532853,49300,49.21167621,18.74539354
8238,8238,337306,50.015,"[11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237, 11.40897764017237]",1,48732,49.21211748,18.74549487,49300,49.21167621,18.74539354
8239,8239,337307,20.522,"[128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0, 128.0]",1,48711,49.21217503,18.74574521,48732,49.21211748,18.74549487
8240,8240,337308,38.098,"[8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 187.0, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896, 8.690577429476896]",5,48711,49.21217503,18.74574521,48734,49.21245108,18.74543452
8241,8241,337309,390.933,"[194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 194.0, 89.17616426683006, 159.5, 159.5, 159.5, 159.5, 122.0, 122.0, 122.0, 122.0, 575.0, 58.0, 58.0]",6,48734,49.21245108,18.74543452,56631,49.21568724,18.74445663
8242,8242,337769,303.482,"[17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 16.0, 16.0, 17.0, 23.326288046013257, 23.326288046013257, 23.326288046013257]",4,121401,49.23289659,18.70765597,210667,49.23434368,18.70411304
8243,8243,337770,364.604,"[18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 14.0, 14.0, 23.0, 27.0, 27.0, 27.0]",4,97832,49.23657028,18.70051385,210667,49.23434368,18.70411304
8244,8244,337771,51.509,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 13.0, 13.0, 3.959094018630749, 3.959094018630749, 3.959094018630749, 3.959094018630749]",4,97829,49.23694635,18.7000996,97832,49.23657028,18.70051385
8245,8245,337772,47.327,"[3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615, 3.6376563827629615]",4,97829,49.23694635,18.7000996,188113,49.23729764,18.69973154
8246,8246,337773,121.085,"[9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.30685703946697, 9.0, 9.30685703946697, 9.30685703946697, 9.30685703946697]",4,188113,49.23729764,18.69973154,188118,49.23814217,18.69868268
8247,8247,337774,70.167,"[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 12.0, 12.0, 5.393188569090134, 20.0, 20.0, 20.0]",4,97835,49.238592,18.69800486,188118,49.23814217,18.69868268
8248,8248,338280,72.016,"[16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 80.0, 80.0, 80.0, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198, 16.427650379579198]",6,52207,49.43036417,18.79330822,52282,49.43099803,18.79351274
8249,8249,338281,33.278,"[7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 7.59108183364303, 67.0, 67.0, 7.59108183364303, 7.59108183364303, 7.59108183364303]",6,52207,49.43036417,18.79330822,52211,49.43006987,18.79322459
8250,8250,338282,148.382,"[33.847584128842485, 33.847584128842485, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 238.0, 33.847584128842485, 33.847584128842485, 33.847584128842485, 33.847584128842485, 33.847584128842485, 33.847584128842485, 121.0, 121.0, 121.0]",6,52211,49.43006987,18.79322459,52281,49.42876528,18.792918
8251,8251,338641,92.395,"[21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956, 21.07632688320956]",1,54343,49.06046239,18.91996903,87416,49.06108675,18.91918895
8252,8252,338712,69.212,"[35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992, 35.65356537448992]",1,159117,49.06943047,18.92572982,285631,49.06882474,18.92551114
8253,8253,338936,122.392,"[13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974, 13.333031551375974]",1,69550,49.06096456,18.92429782,69551,49.06008446,18.92530569
8254,8254,338947,43.519,"[4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388, 4.740834368948388]",1,35493,49.06130245,18.92339182,221798,49.06110184,18.92390461
8255,8255,338988,32.462,"[3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198, 3.5363166728280198]",1,69550,49.06096456,18.92429782,221798,49.06110184,18.92390461
8256,8256,338992,57.185,"[4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795, 4.395363751099795]",5,221799,49.06157234,18.9198284,221803,49.06145165,18.92059134
8257,8257,338994,60.447,"[4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386, 4.64608818156386]",3,44532,49.07433687,18.92315993,207362,49.07417072,18.92395006
8258,8258,338998,25.544,"[1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284, 1.963367520470284]",1,69548,49.06125104,18.92280975,207709,49.06118976,18.92247186
8259,8259,338999,57.139,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 4.391828090829609, 4.391828090829609, 4.391828090829609, 4.391828090829609, 4.391828090829609, 4.391828090829609]",5,221658,49.06134138,18.92135726,221803,49.06145165,18.92059134
8260,8260,339346,11.924,"[0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592, 0.9165046317760592]",5,221658,49.06134138,18.92135726,221931,49.0613194,18.92151744
8261,8261,339416,414.516,"[18.0, 13.625, 14.333333333333334, 16.0, 19.0, 20.428571428571427, 17.8125, 16.3, 20.666666666666668, 18.928571428571427, 17.9, 17.11111111111111, 17.333333333333332, 20.23529411764705, 127.46153846153848, 20.25, 19.3, 20.846153846153847, 18.181818181818183, 18.666666666666668, 17.0, 18.33333333333333, 18.6, 17.22222222222222]",24,4341,49.35276581,18.80996791,251591,49.34909119,18.80938267
8262,8262,339417,559.845,"[34.0, 24.375, 22.666666666666668, 34.0, 30.0, 28.75, 24.5625, 41.90909090909091, 26.0, 27.214285714285715, 22.7, 23.38888888888889, 27.09523809523809, 30.166666666666668, 32.15384615384615, 23.285714285714285, 35.4, 26.923076923076923, 26.818181818181817, 28.09090909090909, 23.1, 26.42105263157895, 24.75, 28.09090909090909]",24,52669,49.34407564,18.81005191,251591,49.34909119,18.80938267
8263,8263,339418,23.013,"[1.768829343430263, 1.768829343430263, 1.768829343430263, 1.768829343430263, 1.768829343430263, 1.768829343430263, 11.666666666666666, 1.768829343430263, 1.768829343430263, 10.0, 9.5, 10.0, 18.0, 11.0, 13.0, 22.5, 10.5, 1.768829343430263, 13.0, 10.0, 1.768829343430263, 14.0, 1.768829343430263, 13.333333333333334]",24,52669,49.34407564,18.81005191,191595,49.3438687,18.81005732
8264,8264,339419,19.206,"[1.476215024982472, 9.5, 1.476215024982472, 12.0, 1.476215024982472, 9.0, 12.0, 11.0, 1.476215024982472, 12.0, 11.0, 12.666666666666666, 16.0, 13.5, 11.0, 1.476215024982472, 9.0, 1.476215024982472, 10.333333333333334, 1.476215024982472, 18.0, 57.5, 1.476215024982472, 19.0]",24,52656,49.34369604,18.81006439,191595,49.3438687,18.81005732
8265,8265,339599,33.29,"[11.0, 11.0, 11.0, 2.5587419650977035, 2.5587419650977035, 23.0, 11.0, 25.0, 2.5587419650977035, 17.0, 12.0, 13.8, 10.5, 13.0, 12.4, 10.0, 11.5, 12.0, 12.0, 10.666666666666666, 11.5, 13.625, 12.5, 12.75]",24,143876,49.33477378,18.80800114,143880,49.33447445,18.80799555
8266,8266,339600,448.774,"[20.8, 15.8, 23.5, 25.33333333333333, 17.0, 23.55555555555556, 22.0, 84.38461538461539, 30.25, 20.266666666666666, 20.33333333333333, 18.944444444444443, 23.08, 23.473684210526315, 19.0, 16.09090909090909, 19.53846153846154, 20.08333333333333, 16.7, 27.107142857142858, 19.357142857142858, 19.103448275862068, 17.625, 17.133333333333333]",24,4366,49.3304612,18.80851076,143880,49.33447445,18.80799555
8267,8267,339606,14.5,"[122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 122.0, 3.3076112322803035, 3.3076112322803035, 3.3076112322803035, 3.3076112322803035, 3.3076112322803035]",2,96881,49.20121877,18.73691292,96890,49.20134487,18.73686467
8268,8268,339609,118.57,"[12.5, 11.6, 21.0, 12.0, 11.0, 11.5, 12.428571428571429, 13.0, 16.333333333333332, 13.0, 13.5, 11.444444444444445, 12.0, 14.0, 12.5, 8.0, 10.0, 14.75, 13.555555555555555, 14.285714285714286, 14.285714285714286, 10.0, 11.0, 14.0]",24,2906,49.42063911,18.83778372,110472,49.42170418,18.8377474
8269,8269,339612,53.527,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]",1,142725,49.3744945,18.84327536,142726,49.37497078,18.84321706
8270,8270,339613,11.163,"[1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589, 1.216065030459589]",1,142724,49.37439522,18.84329827,142725,49.3744945,18.84327536
8271,8271,339614,34.545,"[17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 3.76323268630534, 17.0, 3.76323268630534, 34.0, 3.76323268630534, 3.76323268630534]",12,142680,49.3812777,18.84062276,222045,49.38122722,18.84109364
8272,8272,339628,45.233,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 3.4767069782897093, 3.4767069782897093, 3.4767069782897093, 3.4767069782897093, 3.4767069782897093]",2,69555,49.06219763,18.92413893,282754,49.06182753,18.92388133
8273,8273,339629,38.434,"[2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504, 2.9541210179202504]",2,69555,49.06219763,18.92413893,196959,49.06252006,18.92432874
8274,8274,339630,62.926,"[4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 4.836629525254975, 50.0, 50.0, 50.0, 50.0, 50.0]",2,196959,49.06252006,18.92432874,196961,49.06305259,18.92462098
8275,8275,339631,65.078,"[5.002036936155854, 5.002036936155854, 5.002036936155854, 5.002036936155854, 5.002036936155854, 5.002036936155854, 5.002036936155854, 5.002036936155854, 5.002036936155854, 5.002036936155854, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 105.0, 5.002036936155854, 5.002036936155854, 5.002036936155854, 5.002036936155854, 5.002036936155854]",3,196961,49.06305259,18.92462098,196964,49.06360319,18.92492385
8276,8276,339632,209.521,"[29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0, 29.0]",1,69495,49.05637054,18.91804994,221813,49.0550298,18.9160327
8277,8277,339633,139.403,"[11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0]",1,69495,49.05637054,18.91804994,69527,49.05724486,18.91942029
8278,8278,339634,23.775,"[1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693, 1.827398324427693]",1,153241,49.06259252,18.91889521,221665,49.0628043,18.91885032
8279,8279,339635,83.089,"[18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 18.953524805444008, 115.0]",4,69529,49.05775895,18.92102068,284501,49.05748943,18.92207978
8280,8280,339636,111.992,"[14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 18.0, 18.0]",2,69573,49.06530993,18.91953689,222048,49.0662854,18.91991557
8281,8281,339697,42.592,"[9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 84.0, 9.715708800364323, 121.0, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 9.715708800364323, 36.0, 9.715708800364323, 9.715708800364323]",16,46785,49.2259506,18.74068403,174316,49.22557024,18.74072351
8282,8282,340102,51.943,"[803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0, 803.0]",1,222245,49.22734497,18.74283799,371886,49.22704769,18.74304903
8283,8283,340623,33.963,"[7.747337950478341, 7.747337950478341, 7.747337950478341, 7.747337950478341, 7.747337950478341, 7.747337950478341, 7.747337950478341, 7.747337950478341, 7.747337950478341, 7.747337950478341, 7.747337950478341, 7.747337950478341, 136.0, 136.0, 136.0, 136.0, 136.0, 136.0, 136.0, 136.0, 136.0, 136.0, 136.0, 136.0]",2,46760,49.21394883,18.73721615,46762,49.21406003,18.73678067
8284,8284,340624,45.51,"[13.0, 14.0, 10.3813370469708, 10.3813370469708, 89.0, 10.3813370469708, 10.3813370469708, 287.5, 10.3813370469708, 10.3813370469708, 10.3813370469708, 10.3813370469708, 189.0, 21.0, 10.3813370469708, 10.3813370469708, 20.0, 122.0, 10.3813370469708, 10.3813370469708, 32.5, 10.3813370469708, 21.0, 10.3813370469708]",24,44730,49.21320284,18.73683487,46895,49.21359437,18.73701741
8285,8285,340625,279.901,"[21.714285714285715, 15.5, 23.4, 23.0, 15.25, 26.0, 15.666666666666666, 38.333333333333336, 216.0, 31.83333333333333, 85.66666666666667, 354.0, 46.75, 26.0, 46.285714285714285, 38.833333333333336, 92.76923076923076, 38.77777777777778, 98.46153846153848, 33.55555555555556, 26.428571428571427, 30.0, 50.375, 26.83333333333333]",24,44730,49.21320284,18.73683487,44731,49.21070615,18.73634388
8286,8286,340626,32.407,"[13.0, 13.0, 15.0, 12.5, 41.66666666666666, 13.5, 58.0, 58.0, 27.0, 30.33333333333333, 7.392397048586743, 17.333333333333332, 18.0, 21.666666666666668, 25.0, 7.392397048586743, 57.333333333333336, 62.333333333333336, 15.0, 28.0, 14.666666666666666, 16.75, 14.666666666666666, 16.5]",24,44731,49.21070615,18.73634388,53244,49.21042284,18.7362392
8287,8287,340627,33.057,"[60.0, 7.540669276240689, 7.540669276240689, 7.540669276240689, 7.540669276240689, 7.540669276240689, 17.0, 7.540669276240689, 7.540669276240689, 7.540669276240689, 7.540669276240689, 7.540669276240689, 7.540669276240689, 30.0, 39.0, 7.540669276240689, 93.0, 17.75, 155.0, 28.5, 15.0, 7.540669276240689, 28.0, 7.540669276240689]",24,53244,49.21042284,18.7362392,287638,49.21013823,18.73610769
8288,8288,340630,130.274,"[29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 29.71694797752305, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0, 65.0]",2,53243,49.21082424,18.73521847,53249,49.21093693,18.73343368
8289,8289,340633,20.326,"[4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583, 4.636586614298583]",2,53243,49.21082424,18.73521847,53245,49.21064729,18.73514825
8290,8290,340638,240.307,"[56.6, 61.5, 29.2, 17.0, 59.0, 32.857142857142854, 13.0, 25.0, 24.0, 48.8, 50.0, 18.666666666666668, 45.0, 33.5, 68.25, 32.4, 49.5, 25.0, 41.375, 122.57142857142856, 43.66666666666666, 27.83333333333333, 20.33333333333333, 28.8]",24,50134,49.20647869,18.73444174,52571,49.20855144,18.7353781
8291,8291,340639,64.917,"[14.808289542478652, 20.0, 14.808289542478652, 18.0, 14.808289542478652, 26.0, 33.0, 31.0, 31.0, 16.0, 14.808289542478652, 34.0, 14.808289542478652, 20.0, 25.5, 14.808289542478652, 58.0, 32.0, 14.808289542478652, 14.808289542478652, 14.808289542478652, 14.808289542478652, 34.0, 32.5]",24,50134,49.20647869,18.73444174,175431,49.20592548,18.7341562
8292,8292,340642,50.404,"[11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 11.497712865645273, 26.0, 11.497712865645273]",19,44717,49.20549093,18.73395876,175431,49.20592548,18.7341562
8293,8293,340643,50.707,"[14.5, 14.0, 17.0, 17.0, 17.0, 11.566830534843955, 11.566830534843955, 17.0, 11.566830534843955, 30.0, 11.566830534843955, 15.0, 28.5, 11.566830534843955, 11.566830534843955, 20.0, 49.0, 38.0, 11.566830534843955, 11.566830534843955, 20.0, 11.566830534843955, 11.566830534843955, 11.566830534843955]",23,44718,49.20551552,18.73385054,175431,49.20592548,18.7341562
8294,8294,340649,19.789,"[14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",2,48730,49.20012111,18.75678138,279782,49.20026695,18.75693747
8295,8295,342070,21.341,"[2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 2.324827001257556, 36.0, 36.0, 36.0, 2.324827001257556, 2.324827001257556, 2.324827001257556]",6,49781,48.96123202,18.51733257,49799,48.96111039,18.51710644
8296,8296,343992,17.903,"[37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0, 37.0]",1,139165,49.16415697,18.82320927,224202,49.16408917,18.8234326
