,Unnamed: 0,EdgeID,Length(m)(poly),weight,data avail,from_node,from_lat,from_lon,to_node,to_lat,to_lon
2511,2511,197315,178.29,"[44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0]",1,144180,49.41238033,18.65819865,281243,49.41088612,18.65909253
2512,2512,197353,227.555,"[24.0, 24.0, 24.0, 24.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 31.0, 30.0, 30.0, 30.0, 36.0, 36.0, 36.0, 36.0, 35.0, 35.0, 35.0]",5,144212,49.41741096,18.67758711,144214,49.41937456,18.677678
2513,2513,197439,41.602,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]",1,144254,49.3508715,18.898565,144255,49.35101195,18.89803266
2514,2514,197440,186.863,"[19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0]",1,144253,49.35020486,18.90093149,144254,49.3508715,18.898565
2515,2515,197441,67.884,"[7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743, 7.333181450863743]",1,144252,49.3498653,18.90169722,144253,49.35020486,18.90093149
2516,2516,197442,90.517,"[9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028, 9.778115393728028]",1,144251,49.34932271,18.90261309,144252,49.3498653,18.90169722
2517,2517,197443,26.936,"[2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197, 2.909766300755197]",1,144251,49.34932271,18.90261309,144420,49.3492402,18.9029627
2518,2518,197444,14.506,"[1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645, 1.5670132892320645]",1,144270,49.34920444,18.9031553,144420,49.3492402,18.9029627
2519,2519,197445,49.907,"[5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444, 5.391212755115444]",1,144269,49.34907964,18.9038171,144270,49.34920444,18.9031553
2520,2520,197446,122.545,"[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",1,144268,49.34867358,18.90538973,144269,49.34907964,18.9038171
2521,2521,197447,155.455,"[14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0]",1,144267,49.34810883,18.90729652,144268,49.34867358,18.90538973
2522,2522,197448,12.153,"[1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536, 1.3128300361255536]",1,144267,49.34810883,18.90729652,144279,49.34804531,18.90743305
2523,2523,197449,18.168,"[1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976, 1.962601505498976]",1,144266,49.34797695,18.90766085,144279,49.34804531,18.90743305
2524,2524,197450,9.385,"[1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442, 1.0138163325136442]",1,144265,49.34794659,18.90778174,144266,49.34797695,18.90766085
2525,2525,197451,52.365,"[5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731, 5.656738652325731]",1,144265,49.34794659,18.90778174,144277,49.3478285,18.90848154
2526,2526,197452,181.978,"[16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0]",1,144276,49.3468549,18.91046246,144277,49.3478285,18.90848154
2527,2527,197453,16.942,"[1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655, 1.830162632439655]",1,144276,49.3468549,18.91046246,144304,49.34673736,18.91061128
2528,2528,197454,112.384,"[12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722, 12.140302047225722]",1,144275,49.34623463,18.91192538,144304,49.34673736,18.91061128
2529,2529,197531,40.717,"[4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024, 4.39846133308024]",1,144318,49.34322199,18.92978517,144319,49.34355839,18.92956314
2530,2530,197532,64.182,"[6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203, 6.933272227319203]",1,114245,49.34269375,18.93014224,144318,49.34322199,18.92978517
2531,2531,197535,23.45,"[34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0]",1,144332,49.34612232,18.94729627,298042,49.34633261,18.94732067
2532,2532,197536,98.9,"[21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571, 21.83631803826571]",1,144333,49.34721848,18.9474423,298042,49.34633261,18.94732067
2533,2533,197538,29.212,"[6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662, 6.449772725316662]",1,144327,49.34745895,18.94727988,144333,49.34721848,18.9474423
2534,2534,197544,30.446,"[6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815, 6.722229919039815]",1,144337,49.34559184,18.94193148,144338,49.34586564,18.94193185
2535,2535,197545,142.226,"[85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0, 85.0]",1,144323,49.34710542,18.94163103,144338,49.34586564,18.94193185
2536,2536,197872,36.475,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]",1,144573,49.34386814,19.00624582,335473,49.34418573,19.00611972
2537,2537,197873,146.392,"[32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696, 32.32216653445696]",1,144574,49.34435653,19.00779666,144575,49.34565945,19.00765864
2538,2538,197875,59.173,"[13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412, 13.064918577131412]",7,144576,49.34462177,19.00984184,144577,49.34515244,19.00978075
2539,2539,198778,11.549,"[2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 33.0, 33.0, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 2.5499255513036467, 30.0, 30.0, 30.0, 30.0, 2.5499255513036467]",8,87460,49.39856565,18.62147157,145109,49.39851815,18.62132963
2540,2540,198779,25.228,"[5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834, 5.570137830832834]",8,145109,49.39851815,18.62132963,145110,49.3985569,18.6209897
2541,2541,198790,58.441,"[12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482, 12.903298912783482]",1,145118,49.40345342,18.62166789,145119,49.40347652,18.62247479
2542,2542,198791,71.486,"[15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934, 15.783529133300934]",1,145119,49.40347652,18.62247479,145120,49.40354022,18.62345789
2543,2543,198796,12.62,"[2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531, 2.786393666763531]",1,145126,49.40537772,18.62183329,145127,49.40548668,18.62188209
2544,2544,198798,49.002,"[10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662, 10.819244251881662]",1,145123,49.40487536,18.62430111,145142,49.4046742,18.62369855
2545,2545,198806,112.582,"[24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845, 24.85719269346845]",2,145125,49.40510596,18.62445161,255524,49.40576813,18.62327722
2546,2546,198815,201.556,"[44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491, 44.50193041982491]",2,145117,49.40608627,18.62279572,145144,49.40690397,18.62527434
2547,2547,198823,56.104,"[12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825, 12.3873082630825]",9,145150,49.40689559,18.62714779,145151,49.40732362,18.62753522
2548,2548,198824,41.609,"[9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782, 9.186929800345782]",1,145154,49.40501543,18.62550438,145155,49.40538964,18.62550438
2549,2549,198826,58.445,"[12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 12.904182080348225, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0, 60.0]",3,145156,49.40546359,18.62610583,257039,49.40504039,18.62658416
2550,2550,198827,52.738,"[11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434, 11.644122757351434]",4,145153,49.40464849,18.62699077,257039,49.40504039,18.62658416
2551,2551,198830,17.085,"[3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807, 3.7722294609076807]",8,2491,49.40518177,18.63716473,145159,49.40504281,18.63725953
2552,2552,198831,70.301,"[15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588, 15.52189074224588]",21,2514,49.40505958,18.63628854,145159,49.40504281,18.63725953
2553,2553,198832,99.576,"[35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0, 35.0]",1,2514,49.40505958,18.63628854,145159,49.40504281,18.63725953
2554,2554,198833,169.061,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]",1,145160,49.40351097,18.64091479,335773,49.4025519,18.63996186
2555,2555,199561,51.794,"[13.0, 17.0, 12.0, 4.511386782832991, 12.0, 4.511386782832991, 18.0, 4.511386782832991, 4.511386782832991, 4.511386782832991, 4.511386782832991, 4.511386782832991, 4.511386782832991, 4.511386782832991, 14.0, 15.0, 4.511386782832991, 15.333333333333334, 12.5, 10.666666666666666, 16.25, 15.0, 15.833333333333334, 13.5]",24,106668,49.38506445,18.59930684,145613,49.38468671,18.59888942
