,Time Error [s]
911,-103.7547833784331
912,-101.54579413172132
913,-211.5196003661017
914,-211.14831306613019
915,-582.4566332910769
916,-160.85640866379993
917,-823.0464297132994
918,-203.2277833314938
919,-333.3570835159841
920,54.378848963793985
921,18.632109792661367
922,-832.1568340763404
923,-130.1078533206279
924,-1041.0224940978592
925,-421.7101355961015
926,562.1063216891796
927,-559.555993097295
928,-179.67764729963073
929,-174.06065109857838
930,-706.6733654733184
931,-231.5043919019414
932,-389.1549362277875
933,-388.9491791046089
934,-172.44604800783986
935,-458.6144155809976
936,-431.7160675132144
937,-455.66725413501104
938,-628.3697069206883
939,-199.87418636373138
940,-491.83334514283
941,49.362971117097686
942,-260.1838602502804
943,-274.38671326394456
944,6.088863495694113
945,-121.83870984701878
946,-516.4039628770583
947,-500.4457477498813
948,-185.75544874964817
949,-289.32066102856993
950,-1080.251051578554
951,-138.8316625635207
952,-180.38668888644668
953,-574.718380762944
954,-182.6373530971498
955,-219.19433613189358
956,-529.7105250081765
957,-422.3796873979891
958,-286.9268164691472
959,-892.4252623810671
960,-359.4818844468955
961,-128.66527697618596
962,-618.3119696437557
963,-386.6748491204821
964,207.20295216929333
965,-334.45018201871267
966,133.87496534200875
967,-197.5762856564113
968,167.8162667794789
969,-681.7645777181262
970,-306.34828371705703
971,-449.4793302843566
972,-563.6187110887508
973,-1177.1217877726222
974,-508.7554953345184
975,47.48213605063472
976,301.84283179005627
977,-1562.9567652844917
978,-918.3530559230899
979,-924.7234616580477
980,-529.3911933736067
981,-254.99521879744066
982,-41.82561588418025
983,-613.2137900431042
984,-361.94996605289793
985,-313.4833199263013
986,-39.43331649411823
987,-232.959243368677
988,15.753612666278514
989,-35.37379067661152
990,-1073.486228872182
